,P,Q,mean voltage p.u.
2023-01-14 23:00:00,-3,0,"1,0011864014745202"
2023-01-14 23:01:00,-3,0,"0,9961853880263865"
2023-01-14 23:02:00,-2026437,23,"0,9941999856203507"
2023-01-14 23:03:00,-3380690,10,"0,9916856602401231"
2023-01-14 23:04:00,59,66,"0,9917042582948323"
2023-01-14 23:05:00,-3,0,"0,9917042574982562"
2023-01-14 23:06:00,-3,0,"0,9908871109582548"
2023-01-14 23:07:00,-338416,0,"0,990884593817972"
2023-01-14 23:08:00,-133,0,"0,9905053899176361"
2023-01-14 23:09:00,-3,0,"0,9899060583256704"
2023-01-14 23:10:00,-1355658,10,"0,9913696160443549"
2023-01-14 23:11:00,6,10,"0,9913772523748867"
2023-01-14 23:12:00,-3,0,"0,9913772522452776"
2023-01-14 23:13:00,-676827,2,"0,9913728939938355"
2023-01-14 23:14:00,-676829,0,"0,9907190963041292"
2023-01-14 23:15:00,-447,2,"0,9900695629515704"
2023-01-14 23:16:00,-3,0,"0,9903418817959448"
2023-01-14 23:17:00,-1015963,6,"0,9910439561230096"
2023-01-14 23:18:00,-1353656,0,"0,9910415274996854"
2023-01-14 23:19:00,8,10,"0,9910502471306056"
2023-01-14 23:20:00,-3,0,"0,9910502469923539"
2023-01-14 23:21:00,-3,0,"0,9921946764048275"
2023-01-14 23:22:00,-676827,2,"0,9939886509101453"
2023-01-14 23:23:00,-3,0,"0,9924126008196912"
2023-01-14 23:24:00,-3,0,"0,9887614474826528"
2023-01-14 23:25:00,-676827,2,"0,9900649265396942"
2023-01-14 23:26:00,-1015236,6,"0,9900627445402223"
2023-01-14 23:27:00,-3,0,"0,9907232417393752"
2023-01-14 23:28:00,-3,0,"0,9907232417393752"
2023-01-14 23:29:00,-676827,2,"0,9907188806109117"
2023-01-14 23:30:00,-3,0,"0,9907232417393752"
2023-01-14 23:31:00,-3,0,"0,9907232417393752"
2023-01-14 23:32:00,-3,0,"0,9907232417393752"
2023-01-14 23:33:00,-676827,2,"0,9907188806109117"
2023-01-14 23:34:00,-3,0,"0,9903962958016976"
2023-01-14 23:35:00,-3,0,"0,9903962958016976"
2023-01-14 23:36:00,-338416,0,"0,9902851520681779"
2023-01-14 23:37:00,-3,0,"0,9900693498639651"
2023-01-14 23:38:00,-3,0,"0,9898513661338011"
2023-01-14 23:39:00,-3,0,"0,9897423446110413"
2023-01-14 23:40:00,-676827,2,"0,9905554069223544"
2023-01-14 23:41:00,-3,0,"0,9922491278509069"
2023-01-14 23:42:00,-3,0,"0,992358149373612"
2023-01-14 23:43:00,-1015237,5,"0,9923516184633032"
2023-01-14 23:44:00,-1692051,16,"0,9923472645427672"
2023-01-14 23:45:00,-3,0,"0,992358149373612"
2023-01-14 23:46:00,-3,0,"0,9927941168341043"
2023-01-14 23:47:00,-3,0,"0,9930121005643232"
2023-01-14 23:48:00,-3,0,"0,9926851546266451"
2023-01-14 23:49:00,-3,0,"0,992358149373612"
2023-01-14 23:50:00,-3,0,"0,9934480680247606"
2023-01-14 23:51:00,-2030457,23,"0,9939799573894084"
2023-01-14 23:52:00,-4060857,95,"0,99396691722351"
2023-01-14 23:53:00,-3,0,"0,9946469488832032"
2023-01-14 23:54:00,-3,0,"0,992358149373612"
2023-01-14 23:55:00,-3,0,"0,9913772522453325"
2023-01-14 23:56:00,-676827,2,"0,9916999006839567"
2023-01-14 23:57:00,-3,0,"0,9920312034359342"
2023-01-14 23:58:00,-3,0,"0,9935025787861405"
2023-01-14 23:59:00,-3,0,"0,9938840354851431"
2023-01-15 00:00:00,-3384062,66,"0,9930993099289296"
2023-01-15 00:01:00,-3,0,"0,993339046502001"
2023-01-15 00:02:00,-3,0,"0,9936660517549246"
2023-01-15 00:03:00,-3,0,"0,9939929976926573"
2023-01-15 00:04:00,-2030457,23,"0,994960867373308"
2023-01-15 00:05:00,-1015237,5,"0,99278752947602"
2023-01-15 00:06:00,-3,0,"0,992358149373612"
2023-01-15 00:07:00,-3,0,"0,9927941168341043"
2023-01-15 00:08:00,-1353645,10,"0,9940932673032349"
2023-01-15 00:09:00,-1015237,5,"0,995621336548985"
2023-01-15 00:10:00,-3,0,"0,9956278460115373"
2023-01-15 00:11:00,-3,0,"0,9956278460115373"
2023-01-15 00:12:00,-338416,0,"0,9956256761871389"
2023-01-15 00:13:00,-1692051,16,"0,9956169969267632"
2023-01-15 00:14:00,-3,0,"0,9956278460115373"
2023-01-15 00:15:00,-3,0,"0,9962818565174392"
2023-01-15 00:16:00,-3,0,"0,9982436507741069"
2023-01-15 00:17:00,-2030457,23,"0,9982306659976078"
2023-01-15 00:18:00,-3,0,"0,9986796182345442"
2023-01-15 00:19:00,-3,0,"0,9988975426494624"
2023-01-15 00:20:00,-3,0,"0,9989286107246487"
2023-01-15 00:21:00,-338405,0,"0,998895380477943"
2023-01-15 00:22:00,-76,0,"0,9986796415430544"
2023-01-15 00:23:00,-3,0,"0,9982437459438503"
2023-01-15 00:24:00,-3,0,"0,9967733599413888"
2023-01-15 00:25:00,-3,0,"0,9962818591241491"
2023-01-15 00:26:00,-3,0,"0,9964998047659306"
2023-01-15 00:27:00,-338656,0,"0,9972063267824592"
2023-01-15 00:28:00,15,0,"0,9972628145671386"
2023-01-15 00:29:00,-3,0,"0,9976988757154616"
2023-01-15 00:30:00,-3,0,"0,9983528865147938"
2023-01-15 00:31:00,-677344,2,"0,999111549230145"
2023-01-15 00:32:00,442,2,"0,9997696942222212"
2023-01-15 00:33:00,-3,0,"0,9998785050138209"
2023-01-15 00:34:00,-3,0,"0,9998784990930972"
2023-01-15 00:35:00,-676495,2,"0,9993838792601613"
2023-01-15 00:36:00,-332,2,"0,9988977795813235"
2023-01-15 00:37:00,-3,0,"0,9987342017070416"
2023-01-15 00:38:00,-676531,2,"0,998293871284608"
2023-01-15 00:39:00,183,2,"0,9985706350901428"
2023-01-15 00:40:00,-3,0,"0,9985816462184056"
2023-01-15 00:41:00,-3,0,"0,9985705967729172"
2023-01-15 00:42:00,-1353645,10,"0,9985619430142938"
2023-01-15 00:43:00,-676605,2,"0,9988932721505216"
2023-01-15 00:44:00,553,2,"0,9997153641625767"
2023-01-15 00:45:00,-4,0,"1,0005327248299931"
2023-01-15 00:46:00,-338416,0,"1,0005302317812603"
2023-01-15 00:47:00,-297,0,"0,9996609526356847"
2023-01-15 00:48:00,-4,0,"0,9984079100530986"
2023-01-15 00:49:00,-338360,0,"0,9982415005036358"
2023-01-15 00:50:00,-676774,0,"0,9980758625396345"
2023-01-15 00:51:00,0,2,"0,9980801778390552"
2023-01-15 00:52:00,-3,0,"0,9998801191830482"
2023-01-15 00:53:00,-338397,0,"0,9998217699987613"
2023-01-15 00:54:00,-536,0,"0,9982448962323981"
2023-01-15 00:55:00,-3,0,"0,9985706498455512"
2023-01-15 00:56:00,-338637,0,"0,999222657924036"
2023-01-15 00:57:00,-2031941,16,"1,0000839521507747"
2023-01-15 00:58:00,-2030482,0,"1,0005196490910533"
2023-01-15 00:59:00,-1016065,5,"0,9997088720287101"
2023-01-15 01:00:00,-3,0,"1,0002609442974475"
2023-01-15 01:01:00,-3,0,"1,001514250243528"
2023-01-15 01:02:00,-338526,0,"1,0018383080195248"
2023-01-15 01:03:00,-338417,0,"1,0018382556031025"
2023-01-15 01:04:00,-113,0,"1,0015134001040564"
2023-01-15 01:05:00,-3,0,"0,9990641365093034"
2023-01-15 01:06:00,-1353419,10,"0,9988889071167572"
2023-01-15 01:07:00,747,10,"0,9994426851508766"
2023-01-15 01:08:00,-4,0,"1,0003148467669507"
2023-01-15 01:09:00,-3,0,"1,0008594850943402"
2023-01-15 01:10:00,-3,0,"1,0012409255787496"
2023-01-15 01:11:00,-3,0,"1,002604252294966"
2023-01-15 01:12:00,-3,0,"1,0011330310501698"
2023-01-15 01:13:00,-336890,0,"0,9966168673020893"
2023-01-15 01:14:00,362,0,"0,9976992489229953"
2023-01-15 01:15:00,-3,0,"0,9982437993026316"
2023-01-15 01:16:00,-338970,0,"0,9998776734271594"
2023-01-15 01:17:00,-335,0,"0,9988980230425956"
2023-01-15 01:18:00,-3,0,"0,9992245419359155"
2023-01-15 01:19:00,-3,0,"0,9995516066650826"
2023-01-15 01:20:00,-3,0,"0,9999304023124416"
2023-01-15 01:21:00,-3,0,"0,9998785004402733"
2023-01-15 01:22:00,-1015237,5,"0,9998720173032377"
2023-01-15 01:23:00,-2031251,5,"1,000628744719298"
2023-01-15 01:24:00,-338214,16,"1,0007482825792549"
2023-01-15 01:25:00,-260,0,"0,9999878097850229"
2023-01-15 01:26:00,-3,0,"0,999224779920317"
2023-01-15 01:27:00,-1015070,5,"0,999054661618953"
2023-01-15 01:28:00,-163,5,"0,9988975550591668"
2023-01-15 01:29:00,-3,0,"0,9988975426494624"
2023-01-15 01:30:00,-3,0,"0,9988975426494624"
2023-01-15 01:31:00,-1015237,5,"0,9988910544942563"
2023-01-15 01:32:00,-1353656,0,"0,998888891657737"
2023-01-15 01:33:00,8,10,"0,9988975427845347"
2023-01-15 01:34:00,-3,0,"0,9991156094926832"
2023-01-15 01:35:00,-3,0,"0,9999877823328168"
2023-01-15 01:36:00,-1354382,10,"1,0005238978361104"
2023-01-15 01:37:00,7,10,"1,000532391101849"
2023-01-15 01:38:00,-3,0,"1,0005323909685633"
2023-01-15 01:39:00,-2029904,23,"1,000247097108308"
2023-01-15 01:40:00,-4064405,94,"0,9994169513645487"
2023-01-15 01:41:00,-3384282,2,"0,9992030093301794"
2023-01-15 01:42:00,69,65,"0,9992246080608285"
2023-01-15 01:43:00,-3,0,"0,999224607217852"
2023-01-15 01:44:00,-3,0,"0,9993880935586548"
2023-01-15 01:45:00,-1692328,16,"0,9995407582583139"
2023-01-15 01:46:00,-338405,10,"0,9995493919749011"
2023-01-15 01:47:00,-2,0,"0,999551553163844"
2023-01-15 01:48:00,-3,0,"0,9996060060847535"
2023-01-15 01:49:00,-338748,0,"1,0005852811819855"
2023-01-15 01:50:00,200,0,"1,0011865820477306"
2023-01-15 01:51:00,-3,0,"1,001186401474647"
2023-01-15 01:52:00,-1353792,10,"1,0012867978451023"
2023-01-15 01:53:00,-286,10,"1,0010774019483897"
2023-01-15 01:54:00,-3,0,"1,0008593606568332"
2023-01-15 01:55:00,-1014905,5,"1,0005259689396384"
2023-01-15 01:56:00,-6087962,147,"0,9998398429232872"
2023-01-15 01:57:00,-3386736,41,"0,9988763797926737"
2023-01-15 01:58:00,68,65,"0,9988975434848016"
2023-01-15 01:59:00,-3,0,"0,9988975426494624"
2023-01-15 02:00:00,-338967,2,"0,9988957109245973"
2023-01-15 02:01:00,144,0,"0,9993336060561456"
