,P,Q,mean voltage p.u.
2023-02-20 23:00:00,-3,0,"1,0028212497936213"
2023-02-20 23:01:00,-3,0,"1,0039117013551724"
2023-02-20 23:02:00,-2700657,41,"1,0014446771165513"
2023-02-20 23:03:00,-1140,41,"1,0010230176985069"
2023-02-20 23:04:00,-2,0,"1,001840626978313"
2023-02-20 23:05:00,-3,0,"1,001840293350042"
2023-02-20 23:06:00,-3,0,"1,0007510268198323"
2023-02-20 23:07:00,-3,0,"0,9993345140328481"
2023-02-20 23:08:00,-3,0,"0,9992246132616278"
2023-02-20 23:09:00,-338970,0,"1,0008585120896667"
2023-02-20 23:10:00,218,0,"1,0015135616389197"
2023-02-20 23:11:00,-3,0,"1,0016223748456363"
2023-02-20 23:12:00,-3,0,"1,0018403170556531"
2023-02-20 23:13:00,-3,0,"1,0031490494334203"
2023-02-20 23:14:00,-3,0,"1,006477967646726"
2023-02-20 23:15:00,-3,0,"1,0072356608315256"
2023-02-20 23:16:00,-1692876,16,"1,0077151899468615"
2023-02-20 23:17:00,-1353656,0,"1,007717219547834"
2023-02-20 23:18:00,7,10,"1,0077257948820348"
2023-02-20 23:19:00,-3,0,"1,0078892809785664"
2023-02-20 23:20:00,-676827,2,"1,0078305291901637"
2023-02-20 23:21:00,-3,0,"1,0077257947504814"
2023-02-20 23:22:00,-3,0,"1,0077257947504814"
2023-02-20 23:23:00,-2030457,23,"1,0076040278699807"
2023-02-20 23:24:00,-4060860,92,"1,0071551854167509"
2023-02-20 23:25:00,-3,0,"1,0070719028751258"
2023-02-20 23:26:00,-3,0,"1,0070719028751258"
2023-02-20 23:27:00,-3,0,"1,0070719028751258"
2023-02-20 23:28:00,-1015237,5,"1,009626837026598"
2023-02-20 23:29:00,-3,0,"1,0087613212707969"
2023-02-20 23:30:00,-3,0,"1,0038022062372562"
2023-02-20 23:31:00,-338416,0,"1,0038000540825696"
2023-02-20 23:32:00,-3,0,"1,0020037663187142"
2023-02-20 23:33:00,-3,0,"1,0015133474121978"
2023-02-20 23:34:00,-676827,2,"1,0015090332695016"
2023-02-20 23:35:00,-676827,2,"1,001127634242208"
2023-02-20 23:36:00,-3,0,"1,0008594555368422"
2023-02-20 23:37:00,-3,0,"1,0008594555368422"
2023-02-20 23:38:00,-2030457,23,"1,0008465046964634"
2023-02-20 23:39:00,-3,0,"1,0008594555368422"
2023-02-20 23:40:00,-3,0,"1,0008594555368422"
2023-02-20 23:41:00,-676827,2,"1,0008551385755955"
2023-02-20 23:42:00,-1015237,5,"1,0008529800998354"
2023-02-20 23:43:00,-3,0,"1,0008594555368422"
2023-02-20 23:44:00,-3,0,"1,0021673579181547"
2023-02-20 23:45:00,-1353645,10,"1,0029216552355962"
2023-02-20 23:46:00,-1692052,16,"1,0031374279785703"
2023-02-20 23:47:00,-3,0,"1,003148195731188"
2023-02-20 23:48:00,-3,0,"1,0022762608103133"
2023-02-20 23:49:00,-3,0,"1,0018402933498756"
