,P,Q,mean voltage p.u.
2023-02-16 23:00:00,-338416,0,"1,0046718722402834"
2023-02-16 23:01:00,-168,0,"1,004183722275812"
2023-02-16 23:02:00,-3,0,"1,0034753916662955"
2023-02-16 23:03:00,-3,0,"1,0028214630033176"
2023-02-16 23:04:00,-2029905,23,"1,0025358668795674"
2023-02-16 23:05:00,-1356193,2,"0,9987326586877117"
2023-02-16 23:06:00,1554,10,"0,9998791564995294"
2023-02-16 23:07:00,-5,0,"1,0010780979081308"
2023-02-16 23:08:00,-676900,2,"1,0011820913146383"
2023-02-16 23:09:00,0,2,"1,0011864015080385"
2023-02-16 23:10:00,-3,0,"1,0011864014745198"
2023-02-16 23:11:00,-3,0,"1,0011864014746306"
2023-02-16 23:12:00,-3,0,"1,0008595089203307"
2023-02-16 23:13:00,-3,0,"1,0005324444255828"
2023-02-16 23:14:00,-3,0,"1,0005323909685644"
2023-02-16 23:15:00,-676827,2,"1,0005280725961472"
2023-02-16 23:16:00,0,2,"1,0005323910021653"
2023-02-16 23:17:00,-3,0,"1,001241222460816"
2023-02-16 23:18:00,-1354013,10,"1,0015047537767696"
2023-02-16 23:19:00,-676827,2,"1,0015090332693792"
2023-02-16 23:20:00,-3,0,"1,000968477059602"
2023-02-16 23:21:00,-3,0,"1,0008594555368422"
2023-02-16 23:22:00,-338416,0,"1,0011296735027109"
2023-02-16 23:23:00,-3,0,"1,0014588959661186"
2023-02-16 23:24:00,-3,0,"1,001731390457828"
2023-02-16 23:25:00,-676827,2,"1,0021630465908415"
2023-02-16 23:26:00,-4060859,93,"1,0024684445484826"
2023-02-16 23:27:00,-1353645,10,"1,0024856840282"
2023-02-16 23:28:00,-3,0,"1,0024943038558327"
2023-02-16 23:29:00,-3,0,"1,0029302713162702"
2023-02-16 23:30:00,-676827,2,"1,00303498525951"
2023-02-16 23:31:00,-3,0,"1,0024943038558327"
2023-02-16 23:32:00,-3,0,"1,0024943038558327"
2023-02-16 23:33:00,-676827,2,"1,0024899939345786"
2023-02-16 23:34:00,-3,0,"1,0024943038558327"
2023-02-16 23:35:00,-3,0,"1,003148195731188"
