,P,Q,mean voltage p.u.
2023-10-12 23:00:00,-3,0,"0,986908674748744"
2023-10-12 23:01:00,-676976,2,"0,9871223045677296"
2023-10-12 23:02:00,0,2,"0,9871266585139165"
2023-10-12 23:03:00,-3,0,"0,9871266584789629"
2023-10-12 23:04:00,-338341,0,"0,9869065103060829"
2023-10-12 23:05:00,-1689816,10,"0,9852641727092728"
2023-10-12 23:06:00,-1853,16,"0,9841844408994088"
2023-10-12 23:07:00,-5,0,"0,9833667642560269"
2023-10-12 23:08:00,-3,0,"0,9832029649793648"
2023-10-12 23:09:00,-677277,2,"0,9838526661553952"
2023-10-12 23:10:00,224,2,"0,9841839042298792"
2023-10-12 23:11:00,-3,0,"0,9850561102111656"
2023-10-12 23:12:00,-1015685,6,"0,985485208511644"
2023-10-12 23:13:00,-2030476,6,"0,9854785384989196"
2023-10-12 23:14:00,23,24,"0,9854916918459152"
2023-10-12 23:15:00,-3,0,"0,9854916915293712"
2023-10-12 23:16:00,-1351176,10,"0,9836862424825344"
2023-10-12 23:17:00,-676940,2,"0,983525517370572"
2023-10-12 23:18:00,74,2,"0,9836389253587422"
2023-10-12 23:19:00,-3,0,"0,9839114510294563"
2023-10-12 23:20:00,-338416,0,"0,9838547067413748"
2023-10-12 23:21:00,-3,0,"0,9838569025256816"
2023-10-12 23:22:00,-3,0,"0,9841838484633597"
2023-10-12 23:23:00,-3,0,"0,9851647455916931"
2023-10-12 23:24:00,-676827,2,"0,9857053512650317"
2023-10-12 23:25:00,-3,0,"0,9858186967824042"
2023-10-12 23:26:00,-3,0,"0,9858186967824042"
2023-10-12 23:27:00,-1015236,6,"0,9858121225493724"
2023-10-12 23:28:00,-3,0,"0,9858186967824042"
2023-10-12 23:29:00,-3,0,"0,9860911912740026"
2023-10-12 23:30:00,-1353644,10,"0,9861369393067712"
2023-10-12 23:31:00,-2707262,43,"0,9861281766407266"
2023-10-12 23:32:00,-3,0,"0,9860366805126227"
2023-10-12 23:33:00,-3,0,"0,9856007130521853"
2023-10-12 23:34:00,-3,0,"0,9850557833842888"
2023-10-12 23:35:00,-338416,0,"0,9848356060567578"
2023-10-12 23:36:00,-3,0,"0,98483779965407"
2023-10-12 23:37:00,-3,0,"0,9854917508447264"
2023-10-12 23:38:00,-338416,0,"0,9871244699679539"
2023-10-12 23:39:00,-3,0,"0,9877805503543731"
2023-10-12 23:40:00,-3,0,"0,9876170773855341"
2023-10-12 23:41:00,-3,0,"0,9874536044166408"
2023-10-12 23:42:00,-1015236,6,"0,9874470410683801"
2023-10-12 23:43:00,-3,0,"0,9874536044166408"
2023-10-12 23:44:00,-3,0,"0,9874536044166408"
2023-10-12 23:45:00,-338416,0,"0,9875058681969608"
2023-10-12 23:46:00,-2030456,24,"0,9880943783171848"
2023-10-12 23:47:00,-3,0,"0,988216517814756"
2023-10-12 23:48:00,-3,0,"0,9884345015450291"
2023-10-12 23:49:00,-3,0,"0,9884345015450291"
2023-10-12 23:50:00,-676827,2,"0,9884301303183198"
2023-10-12 23:51:00,-2030456,24,"0,988421387909956"
2023-10-12 23:52:00,-676827,2,"0,9883211083133746"
2023-10-12 23:53:00,-3,0,"0,9874535451013946"
2023-10-12 23:54:00,-3,0,"0,9871266584789629"
2023-10-12 23:55:00,-676827,2,"0,9871222814608404"
2023-10-12 23:56:00,-3,0,"0,9871266584789629"
2023-10-12 23:57:00,-3,0,"0,987889512561832"
2023-10-12 23:58:00,-1015236,6,"0,9881009372871408"
2023-10-12 23:59:00,-338416,0,"0,9874514166302467"
2023-10-13 00:00:00,-3,0,"0,9870176369562579"
2023-10-13 00:01:00,-3,0,"0,9856552238135106"
2023-10-13 00:02:00,-676827,2,"0,9845064650687546"
2023-10-13 00:03:00,-3,0,"0,9841838484633597"
2023-10-13 00:04:00,-3,0,"0,9838569025256816"
2023-10-13 00:05:00,-3,0,"0,9841838484633597"
2023-10-13 00:06:00,-676827,2,"0,9845064650687546"
2023-10-13 00:07:00,-3,0,"0,9844018321935782"
2023-10-13 00:08:00,-3,0,"0,9838569025256816"
2023-10-13 00:09:00,-1015236,6,"0,983523367056373"
2023-10-13 00:10:00,-3,0,"0,9838569025256816"
2023-10-13 00:11:00,-3,0,"0,9851647455916931"
2023-10-13 00:12:00,-3,0,"0,9851647455916931"
2023-10-13 00:13:00,-2030456,24,"0,985151588433009"
2023-10-13 00:14:00,-3,0,"0,9851647455916931"
2023-10-13 00:15:00,-3,0,"0,985437240083292"
2023-10-13 00:16:00,-3,0,"0,9868541046721182"
2023-10-13 00:17:00,-1353644,10,"0,9887527079355256"
2023-10-13 00:18:00,-3,0,"0,9887614474826528"
2023-10-13 00:19:00,-3,0,"0,9887614474826528"
2023-10-13 00:20:00,-1354546,6,"0,9883171156842163"
2023-10-13 00:21:00,-677275,2,"0,9876673679402398"
2023-10-13 00:22:00,-597,2,"0,9868000344164477"
2023-10-13 00:23:00,-3,0,"0,9869086214072158"
2023-10-13 00:24:00,-338603,0,"0,9874515658953208"
2023-10-13 00:25:00,-2,0,"0,9874536044251214"
2023-10-13 00:26:00,-3,0,"0,9874536044166954"
2023-10-13 00:27:00,-676453,2,"0,9869043902579958"
2023-10-13 00:28:00,-4060514,67,"0,9867733907130544"
2023-10-13 00:29:00,104,96,"0,9867996544866058"
2023-10-13 00:30:00,-3,0,"0,9867996532259848"
2023-10-13 00:31:00,-3,0,"0,9867996532259843"
2023-10-13 00:32:00,-3,0,"0,98652713705873"
2023-10-13 00:33:00,-3,0,"0,9864726494778648"
2023-10-13 00:34:00,-3,0,"0,986472647973006"
2023-10-13 00:35:00,-2030681,24,"0,986568476483625"
2023-10-13 00:36:00,2495,24,"0,9877812951451552"
2023-10-13 00:37:00,-3,0,"0,9877805503546541"
2023-10-13 00:38:00,-3,0,"0,987780550354373"
2023-10-13 00:39:00,-3,0,"0,9872357117147879"
2023-10-13 00:40:00,-3,0,"0,9871318522672392"
